yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob
44.0,3.0,0.27109492,0.17249931,0.22229312,0.13927807,0.18664831
44.0,4.0,0.22775751,0.17488176,0.17802322,0.12430132,0.28715113
44.0,5.0,0.22797741,0.17860426,0.20175648,0.1290049,0.25408545
44.0,6.0,0.23871528,0.17870022,0.24602814,0.1501021,0.11040439
44.0,7.0,0.2224713,0.16909203,0.21533264,0.14204216,0.16454585
44.0,8.0,0.22436883,0.2126235,0.24211073,0.13718887,0.17449588
44.0,9.0,0.20944908,0.16688812,0.2139569,0.13977143,0.26225495
44.0,10.0,0.1908771,0.16658778,0.19695838,0.12752758,0.31025186
44.0,11.0,0.22947326,0.18726572,0.27019012,0.16733661,0.13670714
44.0,12.0,0.22145338,0.17602436,0.25943214,0.16489236,0.16860263
44.0,13.0,0.28203043,0.19774139,0.28414217,0.1959477,0.030088715
44.0,14.0,0.21989179,0.16368346,0.24262373,0.15127204,0.21278417
44.0,15.0,0.2502838,0.19242205,0.340842,0.19150059,0.009138064
44.0,16.0,0.24177866,0.18144408,0.27340278,0.17370847,0.11966258
44.0,17.0,0.17388311,0.1552687,0.1754775,0.15442258,0.33329588
44.0,18.0,0.25122976,0.1781692,0.25805455,0.16918796,0.13195115
44.0,19.0,0.13605897,0.13410924,0.17279044,0.10555257,0.44349018
44.0,20.0,0.21513231,0.14606322,0.20041513,0.13836889,0.29156265
44.0,21.0,0.046937283,0.08946684,0.015768103,0.050551564,0.7955225
44.0,24.0,0.2682346,0.18228392,0.33555287,0.19103903,0.005733364
44.0,25.0,0.1428701,0.14386442,0.151464,0.12138316,0.4322269
45.0,1.0,0.33133265,0.17952059,0.21550594,0.13816929,0.12768623
45.0,2.0,0.24323843,0.141632,0.16193864,0.110167064,0.2736168
45.0,3.0,0.29080307,0.18015859,0.23921943,0.14779297,0.13218349
45.0,4.0,0.24796788,0.16165966,0.21595013,0.13156047,0.23448347
45.0,5.0,0.24244794,0.1619643,0.20993158,0.13304982,0.24404028
45.0,6.0,0.2030316,0.17067143,0.18540622,0.12938303,0.303881
45.0,7.0,0.24233222,0.17707865,0.24599294,0.1504716,0.1754623
45.0,8.0,0.25151202,0.18896243,0.2576813,0.16662195,0.12612744
45.0,9.0,0.21477714,0.17270862,0.20569932,0.13893095,0.2598627
45.0,10.0,0.17242059,0.16845633,0.17188849,0.112725824,0.32977197
45.0,11.0,0.17130046,0.14987154,0.19571628,0.12266195,0.35238636
45.0,12.0,0.24846454,0.18545175,0.293969,0.17046241,0.09075814
45.0,13.0,0.1559009,0.14544666,0.16951413,0.12292797,0.39651632
45.0,14.0,0.24036032,0.1806206,0.25640807,0.16794346,0.1452998
45.0,15.0,0.14770573,0.14752649,0.16495124,0.1259304,0.40448338
45.0,16.0,0.1877347,0.2166388,0.20136406,0.12856494,0.25566107
45.0,17.0,0.21674868,0.17037798,0.24821877,0.15994473,0.19237666
45.0,18.0,0.2098068,0.16661914,0.2612658,0.15923236,0.19006595
45.0,19.0,0.25331712,0.193129,0.3155769,0.20673546,0.020143172
45.0,20.0,0.13443042,0.12663521,0.12464452,0.11399442,0.49311447
45.0,21.0,0.2656151,0.17086777,0.30491248,0.18326807,0.06334104
45.0,22.0,0.28127515,0.18753795,0.31889883,0.19133863,0.0066434084
45.0,23.0,0.06619511,0.09227012,0.0590239,0.11111456,0.66747475
45.0,24.0,0.055986192,0.09067869,0.029419865,0.08174482,0.7389079
45.0,26.0,0.32233757,0.19021703,0.249945,0.19869661,0.030139996
45.0,27.0,0.3067188,0.19092388,0.28017604,0.16642961,0.04533697
45.0,29.0,0.102380104,0.12555736,0.09974355,0.111667804,0.55333376
45.0,30.0,0.30735222,0.18594459,0.2911906,0.16977215,0.020600548
46.0,1.0,0.3267087,0.165143,0.20003772,0.13469465,0.16627982
46.0,2.0,0.2391667,0.14750981,0.18756382,0.121538244,0.2968957
46.0,3.0,0.1890082,0.13927588,0.16318354,0.10598176,0.39612815
46.0,4.0,0.23735656,0.15691991,0.20549026,0.12380146,0.2682538
46.0,5.0,0.24659418,0.17879874,0.21645693,0.1493885,0.19976082
46.0,6.0,0.24715093,0.17586623,0.24780288,0.15498273,0.16533332
46.0,7.0,0.23509416,0.16602086,0.25094298,0.15278904,0.18743704
46.0,8.0,0.2022091,0.1534986,0.20594946,0.12882176,0.30075634
46.0,9.0,0.22484262,0.16503899,0.23562826,0.14506522,0.22055644
46.0,10.0,0.24646915,0.16476221,0.24787794,0.15423994,0.17718829
46.0,11.0,0.21463807,0.16357283,0.2401077,0.14943257,0.22433907
46.0,12.0,0.22234318,0.20281059,0.269003,0.16175185,0.13416886
46.0,13.0,0.018212525,0.088551186,0.0074835466,0.0030398376,0.8814428
46.0,14.0,0.2750018,0.18326823,0.3048027,0.18979786,0.036195215
46.0,15.0,0.2202251,0.15054208,0.2458441,0.15787819,0.215583
46.0,16.0,0.21375273,0.1499864,0.19542825,0.14673397,0.28540018
46.0,17.0,0.18667437,0.14949504,0.25040928,0.14508954,0.25579616
46.0,18.0,0.22104208,0.16404012,0.25130275,0.16417693,0.18795681
46.0,20.0,0.25466076,0.1723102,0.24858312,0.15916708,0.15508723
46.0,21.0,0.149568,0.14207105,0.15426655,0.1326959,0.41352537
46.0,22.0,0.25486854,0.17787506,0.35099307,0.17870443,0.00986883
46.0,23.0,0.17025816,0.13373488,0.16979046,0.11726377,0.3971407
46.0,24.0,0.29026648,0.17456204,0.30406135,0.19298364,0.008639771
46.0,26.0,0.25032943,0.16358212,0.23977312,0.18235633,0.15764327
46.0,30.0,0.34415367,0.17641531,0.28206182,0.16837744,0.016750626
47.0,1.0,0.31825536,0.16449706,0.2092776,0.14310594,0.15723339
47.0,2.0,0.26925048,0.15818317,0.23140241,0.14137134,0.19151673
47.0,3.0,0.24579792,0.15701453,0.22581023,0.1404056,0.22167116
47.0,4.0,0.24682572,0.15558095,0.20910926,0.13538887,0.2457155
47.0,5.0,0.26392668,0.1703724,0.24808015,0.155141,0.15331922
47.0,6.0,0.18070744,0.13658985,0.18059565,0.11607307,0.37876987
47.0,7.0,0.25516027,0.17918797,0.26354265,0.16924565,0.12357332
47.0,8.0,0.23965605,0.16813529,0.23887245,0.15734118,0.18748507
47.0,9.0,0.27512196,0.18848532,0.29226077,0.17946541,0.05460608
47.0,10.0,0.1406983,0.16890576,0.13898396,0.087555856,0.45823786
47.0,11.0,0.14789681,0.16310139,0.1503989,0.10584811,0.42599687
47.0,12.0,0.22802737,0.16176833,0.2497473,0.16281946,0.18857929
47.0,13.0,0.2597245,0.18084337,0.30316448,0.18016309,0.065043986
47.0,14.0,0.17109329,0.14125143,0.19010495,0.1452434,0.3444241
47.0,15.0,0.22576591,0.16687204,0.27474338,0.1765159,0.14658451
47.0,16.0,0.20507663,0.14692168,0.25147116,0.16350174,0.22253671
47.0,17.0,0.15948828,0.12861337,0.17204835,0.10827879,0.42280272
47.0,18.0,0.25013936,0.17271253,0.30303717,0.18818155,0.07478744
47.0,20.0,0.21123384,0.14547253,0.21289715,0.1342032,0.28609565
47.0,21.0,0.27589723,0.1773676,0.32737654,0.18706451,0.017613316
47.0,22.0,0.011197098,0.061437547,0.0073707113,0.0009827606,0.9172789
47.0,23.0,0.18243787,0.14365609,0.21734068,0.15207574,0.2942504
47.0,24.0,0.2537039,0.17065974,0.36209282,0.17495163,0.014228124
47.0,25.0,0.10788282,0.11331144,0.09373729,0.12269509,0.5562643
48.0,1.0,0.30462286,0.15806414,0.20309912,0.1385487,0.18874283
48.0,2.0,0.26997358,0.15177593,0.2053415,0.1379062,0.22695017
48.0,3.0,0.27877563,0.16659448,0.25522152,0.15487437,0.13428082
48.0,4.0,0.26621565,0.16425602,0.263004,0.15636857,0.14131297
48.0,5.0,0.21671395,0.14052556,0.2047522,0.12405306,0.30614185
48.0,6.0,0.26357388,0.17728859,0.26469648,0.16252178,0.12210467
48.0,7.0,0.21879409,0.14937533,0.22730872,0.13702539,0.2599986
48.0,8.0,0.23773113,0.16636702,0.2596119,0.15864535,0.16885073
48.0,9.0,0.19504203,0.14768866,0.22382532,0.13677382,0.2890796
48.0,10.0,0.19032753,0.14768152,0.19110858,0.12969302,0.33411455
48.0,11.0,0.24711554,0.16211021,0.259055,0.16006275,0.16121748
48.0,12.0,0.19890991,0.14590105,0.21780607,0.15187195,0.27765375
48.0,13.0,0.17829476,0.14026374,0.21521297,0.1444432,0.31359226
48.0,14.0,0.18661976,0.13606143,0.22869062,0.13930449,0.30114293
48.0,15.0,0.19527428,0.13672438,0.2677058,0.15260674,0.23721863
48.0,16.0,0.20251681,0.15064497,0.25300014,0.165316,0.21876903
48.0,17.0,0.1883223,0.13095838,0.21804655,0.14300883,0.31050864
48.0,18.0,0.18707918,0.13007051,0.19503625,0.12498472,0.3549439
48.0,19.0,0.19154707,0.13528922,0.22140408,0.15083976,0.2919388
48.0,20.0,0.17760825,0.137758,0.22703545,0.14790477,0.2990792
48.0,23.0,0.12791279,0.107333206,0.18901877,0.10016371,0.46300864
48.0,24.0,0.21317734,0.14850333,0.25817695,0.15520966,0.21113673
48.0,26.0,0.057908818,0.04298619,0.11157428,0.07226821,0.7099491
48.0,27.0,0.28416067,0.14878604,0.22324125,0.17550255,0.16183402
48.0,29.0,0.342452,0.17560513,0.29224876,0.16964756,0.007096
49.0,1.0,0.30930105,0.16745824,0.22962795,0.14656302,0.13941611
49.0,2.0,0.24117212,0.14190222,0.20304713,0.13078617,0.27517873
49.0,3.0,0.21041408,0.13537991,0.19422051,0.120335415,0.26910663
49.0,4.0,0.25272882,0.15564306,0.23622344,0.14321998,0.2039824
49.0,5.0,0.2304928,0.15111975,0.2350139,0.13889737,0.23558287
49.0,6.0,0.22300395,0.15730731,0.23748927,0.15200104,0.22176771
49.0,7.0,0.25061566,0.16692406,0.26699436,0.15885927,0.14706726
49.0,8.0,0.2622643,0.1710192,0.27095538,0.16669174,0.11920371
49.0,9.0,0.198637,0.13965295,0.22301319,0.14006685,0.2910921
49.0,10.0,0.16713277,0.13178237,0.15964383,0.11034784,0.42497548
49.0,11.0,0.17092001,0.13055979,0.19804052,0.12141473,0.37045363
49.0,12.0,0.22861357,0.15114278,0.22473255,0.15620676,0.23311073
49.0,13.0,0.23524576,0.16331899,0.27834702,0.16488984,0.14845073
49.0,14.0,0.2147999,0.15271239,0.23474781,0.15782975,0.2292986
49.0,15.0,0.20434143,0.1372975,0.23981322,0.14887363,0.25937098
49.0,16.0,0.21850511,0.14772055,0.21380481,0.14476193,0.268626
49.0,17.0,0.23294073,0.15462258,0.27052826,0.16438678,0.16752686
49.0,18.0,0.22237477,0.15880728,0.25812173,0.17399594,0.17431524
49.0,19.0,0.22930013,0.15986538,0.2950902,0.17449862,0.1299116
49.0,20.0,0.19365823,0.14291069,0.23771127,0.15333258,0.2620897
49.0,21.0,0.28022018,0.16305621,0.35594812,0.1819753,0.003996077
49.0,24.0,0.017273787,0.05287553,0.007724715,0.0024153956,0.91815406
49.0,26.0,0.2989056,0.1632336,0.24659567,0.17037857,0.111884214
49.0,27.0,0.19581583,0.12535113,0.17516029,0.11783241,0.3807469
49.0,28.0,0.30361152,0.15226665,0.28134152,0.16771507,0.07604595
49.0,29.0,0.35287973,0.15643649,0.28594187,0.16943128,0.023971345
49.0,34.0,0.30488908,0.15825675,0.26912722,0.16076925,0.095055625
50.0,1.0,0.2840171,0.16063072,0.20202811,0.13921969,0.20722371
50.0,2.0,0.25015715,0.149589,0.22042397,0.14029174,0.23135687
50.0,3.0,0.2258314,0.1473996,0.21996744,0.14070946,0.257895
50.0,4.0,0.24153224,0.15238222,0.2313506,0.15040323,0.21646258
50.0,5.0,0.24829184,0.15925854,0.25774705,0.15625352,0.16964328
50.0,6.0,0.24071874,0.1569354,0.2367599,0.16007918,0.19707221
50.0,7.0,0.23156096,0.15587342,0.2593967,0.15853699,0.18575197
50.0,8.0,0.2382309,0.16452017,0.26520705,0.16329856,0.15940903
50.0,9.0,0.16333261,0.12953322,0.16653797,0.12335893,0.41074982
50.0,10.0,0.17559953,0.14135078,0.19509195,0.12797435,0.35319775
50.0,11.0,0.107233755,0.08992068,0.11295765,0.08578822,0.4451615
50.0,12.0,0.1873087,0.13823277,0.22011812,0.14535719,0.30162087
50.0,13.0,0.23700424,0.1652099,0.25136387,0.17011774,0.1681181
50.0,14.0,0.23265004,0.16367161,0.3139525,0.18710016,0.091593444
50.0,15.0,0.21545044,0.14851317,0.22413334,0.17478226,0.22829695
50.0,16.0,0.18800348,0.12866062,0.21059956,0.14241272,0.3221671
50.0,17.0,0.21394919,0.15486394,0.2604041,0.17152649,0.18908192
50.0,18.0,0.22021946,0.14355905,0.24945064,0.16413867,0.21219416
50.0,20.0,0.2800552,0.1698372,0.32379723,0.18007651,0.030261226
50.0,21.0,0.29018778,0.16833264,0.30451992,0.19435489,0.03289125
50.0,22.0,0.15838195,0.122234926,0.15387374,0.13760701,0.4220973
50.0,24.0,0.20090543,0.14485063,0.2370789,0.150795,0.25302276
50.0,25.0,0.040394533,0.06190251,0.028176323,0.049889673,0.8164827
50.0,26.0,0.18122847,0.11269783,0.19023646,0.10808642,0.39276856
50.0,27.0,0.07256422,0.10186807,0.048228875,0.1049352,0.6677094
50.0,31.0,0.23975767,0.14999457,0.2072098,0.12144757,0.27048254
51.0,1.0,0.30036372,0.15924498,0.22084357,0.14455377,0.16724968
51.0,2.0,0.24233644,0.14268738,0.22380775,0.12979549,0.25295419
51.0,3.0,0.2082097,0.13825363,0.21067086,0.13007784,0.30563694
51.0,4.0,0.22832133,0.1514654,0.23011275,0.14449838,0.23775633
51.0,5.0,0.23920812,0.15675822,0.25573868,0.15096106,0.18820903
51.0,6.0,0.20208836,0.14637867,0.22939576,0.14259148,0.27032658
51.0,7.0,0.2394939,0.16080043,0.26882613,0.16045256,0.16213849
51.0,8.0,0.22066616,0.16158746,0.2745118,0.16506058,0.16944443
51.0,9.0,0.23213892,0.1629569,0.27352056,0.15758102,0.16164455
51.0,10.0,0.2339238,0.15808903,0.26078156,0.16098331,0.1763248
51.0,11.0,0.17347601,0.12845634,0.18772021,0.13102385,0.37174135
51.0,12.0,0.2474191,0.16237038,0.29837018,0.17245919,0.10900509
51.0,13.0,0.25884464,0.17179781,0.3113385,0.18796875,0.05881768
51.0,14.0,0.18809266,0.13919842,0.2210215,0.13460448,0.30928934
51.0,15.0,0.2186284,0.14464305,0.24763915,0.1612216,0.2170212
51.0,16.0,0.19638917,0.12931165,0.21699902,0.13492623,0.31399003
51.0,17.0,0.2929857,0.1701658,0.31712228,0.19992563,0.005981514
51.0,18.0,0.275904,0.17428532,0.33174664,0.1840491,0.019101126
51.0,20.0,0.21047348,0.12507631,0.25917858,0.15470426,0.24143416
51.0,21.0,0.17426994,0.1284183,0.22005832,0.1350747,0.33132097
51.0,22.0,0.25707775,0.15949178,0.3007348,0.1889201,0.08359411
51.0,23.0,0.13730983,0.11584005,0.16773716,0.12340329,0.44683015
51.0,24.0,0.0073047215,0.031836253,0.007353824,0.0026452541,0.9489666
52.0,1.0,0.26110867,0.14788407,0.19826278,0.12770292,0.2584139
52.0,2.0,0.27208093,0.15965033,0.25126576,0.15371682,0.15409985
52.0,3.0,0.21928841,0.13403192,0.20120938,0.13104397,0.3071219
52.0,4.0,0.22333099,0.14242469,0.22026382,0.13741025,0.2686311
52.0,5.0,0.26953155,0.16968799,0.28376326,0.16548118,0.1010328
52.0,6.0,0.23339926,0.16297656,0.26051134,0.15415898,0.18003637
52.0,7.0,0.23074806,0.15599695,0.260266,0.15397808,0.1896419
52.0,8.0,0.19924025,0.13685066,0.22935352,0.13284396,0.29395637
52.0,9.0,0.158929,0.111883186,0.17608371,0.11202302,0.43484288
52.0,10.0,0.22664869,0.1534541,0.27230737,0.15823655,0.1809971
52.0,11.0,0.2557955,0.1603327,0.30332917,0.17595594,0.09325528
52.0,12.0,0.1901031,0.1363463,0.24183716,0.13435502,0.28677538
52.0,13.0,0.23488393,0.15659025,0.30455908,0.1625495,0.13070983
52.0,14.0,0.16396682,0.12498812,0.2019524,0.12758213,0.37423685
52.0,15.0,0.25793847,0.1657228,0.31485868,0.1914281,0.059167467
52.0,16.0,0.26963332,0.16706412,0.31564936,0.18662465,0.050806306
52.0,17.0,0.20563795,0.14229658,0.24494977,0.16482843,0.23270327
52.0,18.0,0.19583772,0.13237715,0.25486594,0.15387514,0.25331384
52.0,19.0,0.30438796,0.17547297,0.30216238,0.19216558,0.0135392295
52.0,21.0,0.27992493,0.16165715,0.3131178,0.18676719,0.04316897
52.0,22.0,0.31237972,0.16231264,0.3265108,0.17296435,0.0132088205
52.0,23.0,0.16415755,0.12084779,0.18001403,0.13978656,0.38868922
52.0,24.0,0.09566363,0.09646247,0.12863918,0.09095695,0.58230686
53.0,1.0,0.2773274,0.15270291,0.22504476,0.14169687,0.19574474
53.0,2.0,0.21416374,0.13519913,0.18757458,0.12530507,0.3306534
53.0,3.0,0.2577811,0.16161297,0.26834878,0.16294904,0.14015588
53.0,4.0,0.26239586,0.16420105,0.2745294,0.16543147,0.12355315
53.0,5.0,0.18940079,0.13402577,0.19721593,0.12975323,0.34077305
53.0,6.0,0.19659033,0.14150453,0.22180074,0.13558757,0.29600367
53.0,7.0,0.24420102,0.16524568,0.2803044,0.16375849,0.13729323
53.0,8.0,0.21660009,0.15478827,0.2651366,0.15555057,0.19844642
53.0,9.0,0.15200314,0.11636758,0.2017014,0.12701038,0.3957511
53.0,10.0,0.1821178,0.12641221,0.20695311,0.12411485,0.35322472
53.0,11.0,0.25698847,0.17662762,0.31364638,0.18259305,0.05792907
53.0,12.0,0.21452586,0.14270659,0.2522593,0.16018264,0.22118473
53.0,13.0,0.17729738,0.13140443,0.23173213,0.14945069,0.30161136
53.0,14.0,0.2161097,0.14822102,0.26984218,0.16593476,0.19061036
53.0,15.0,0.23268875,0.15855752,0.29643124,0.18119094,0.12019624
53.0,16.0,0.24703369,0.16445975,0.34040275,0.19294459,0.043567408
53.0,17.0,0.25598073,0.16918784,0.31664294,0.19411033,0.052893978
53.0,18.0,0.22359751,0.150109,0.28002936,0.15964305,0.17456713
53.0,19.0,0.2517056,0.16941223,0.34825265,0.20784876,0.008581596
53.0,21.0,0.30938402,0.16841896,0.3246593,0.17475969,0.0082994
53.0,23.0,0.25402313,0.15321743,0.30032784,0.17306176,0.10593187
53.0,24.0,0.2890812,0.1587464,0.31269023,0.18403447,0.04389834
53.0,29.0,0.28658277,0.1554752,0.32355082,0.18840885,0.032841083
54.0,1.0,0.2748012,0.13968804,0.23152673,0.1470027,0.199111
54.0,2.0,0.22264726,0.1258275,0.22010997,0.14046662,0.28326455
54.0,3.0,0.22898267,0.1328044,0.2336212,0.14284183,0.2535018
54.0,4.0,0.21603188,0.13022149,0.23862655,0.1407086,0.26557395
54.0,5.0,0.25751513,0.15386662,0.28859645,0.17567475,0.115317345
54.0,6.0,0.2321127,0.15039438,0.27719793,0.16598946,0.16439708
54.0,7.0,0.24090357,0.15046443,0.26665705,0.16398686,0.16889112
54.0,8.0,0.19240145,0.13086656,0.25473735,0.14778192,0.2650288
54.0,9.0,0.2248444,0.14276007,0.2665742,0.16602494,0.19094986
54.0,10.0,0.1862905,0.11834169,0.20525463,0.12825899,0.3550629
54.0,11.0,0.23681666,0.1483399,0.29235247,0.1774496,0.13398969
54.0,12.0,0.21111012,0.1326879,0.24591151,0.14398067,0.2575304
54.0,13.0,0.24799144,0.1506834,0.30530852,0.18537956,0.100081295
54.0,14.0,0.14662534,0.11416022,0.17512509,0.14079426,0.41557404
54.0,15.0,0.22168727,0.13333951,0.28008428,0.1734075,0.18119206
54.0,16.0,0.11583596,0.0778055,0.17149,0.092003055,0.5342956
54.0,17.0,0.12977827,0.099624135,0.18165725,0.10725459,0.47451416
54.0,18.0,0.2467606,0.14920287,0.33592382,0.1968971,0.05827849
54.0,19.0,0.2261668,0.14827502,0.2884917,0.18342571,0.14272782
54.0,20.0,0.23959747,0.14170896,0.28319043,0.18868628,0.13679637
54.0,21.0,0.3072044,0.14926781,0.31608728,0.20676474,0.006663461
54.0,31.0,0.2933378,0.14145054,0.25328425,0.17947814,0.12210023
55.0,1.0,0.28315958,0.14207464,0.24825926,0.15330747,0.16516793
55.0,2.0,0.24923836,0.1371788,0.250494,0.14947528,0.17722295
55.0,3.0,0.22380197,0.13081357,0.25199896,0.14718613,0.23735408
55.0,4.0,0.23517446,0.14119188,0.27718762,0.16312225,0.17426452
55.0,5.0,0.20423244,0.12291924,0.2279047,0.13927804,0.2978161
55.0,6.0,0.21810661,0.13439335,0.251438,0.1508251,0.23620316
55.0,7.0,0.21553798,0.14251374,0.26929948,0.15429138,0.2100953
55.0,8.0,0.20123821,0.13398299,0.26702273,0.15529652,0.23393436
55.0,9.0,0.23240624,0.14454046,0.28790772,0.16591999,0.16012609
55.0,10.0,0.20804927,0.1323432,0.25566486,0.15537664,0.23996608
55.0,11.0,0.2005335,0.13393123,0.24957773,0.16283034,0.24466136
55.0,12.0,0.21473731,0.12860444,0.28521,0.15799613,0.20391068
55.0,13.0,0.21583948,0.13858743,0.28929493,0.16133365,0.18317875
55.0,14.0,0.22191195,0.1361091,0.28609085,0.16623262,0.17854868
55.0,15.0,0.22427675,0.1293426,0.29477388,0.16942343,0.17040862
55.0,16.0,0.20472698,0.12793685,0.2647158,0.16486652,0.22750731
55.0,17.0,0.17579445,0.11435618,0.22453609,0.14160417,0.33374435
55.0,18.0,0.19184344,0.12949458,0.24618609,0.14955367,0.2719748
55.0,19.0,0.14022994,0.09290641,0.18995848,0.11424611,0.4546843
55.0,20.0,0.18426241,0.11916012,0.23561668,0.15832119,0.29315135
55.0,22.0,0.27049768,0.1465585,0.36446494,0.19701421,0.005483252
55.0,23.0,0.29205692,0.15134951,0.33090663,0.18816055,0.026600622
55.0,25.0,0.008092878,0.021889258,0.005167817,0.0019431848,0.96177286
55.0,26.0,0.2832304,0.14587277,0.3168044,0.19859606,0.039949067
55.0,27.0,0.16236803,0.09744241,0.19908752,0.1198301,0.41157743
55.0,33.0,0.2124089,0.1343177,0.20665516,0.12851208,0.30668873
56.0,1.0,0.24994668,0.13121156,0.21477732,0.13931443,0.256783
56.0,2.0,0.24732596,0.13579568,0.25654173,0.15357016,0.1972596
56.0,3.0,0.23155744,0.13405688,0.2526321,0.15119277,0.22180334
56.0,4.0,0.23421802,0.13677317,0.2630931,0.15126221,0.20534961
56.0,5.0,0.18349992,0.112660274,0.2128409,0.12482711,0.358356
56.0,6.0,0.2516409,0.15185653,0.288625,0.17751053,0.120847724
56.0,7.0,0.2238218,0.1382466,0.27346173,0.15572977,0.19959395
56.0,8.0,0.22053006,0.14135835,0.27139425,0.16241398,0.19509794
56.0,9.0,0.18030375,0.12057474,0.24684054,0.15027767,0.2942723
56.0,10.0,0.2018954,0.12769854,0.2475346,0.15263258,0.26248702
56.0,11.0,0.19626129,0.12574054,0.23773286,0.14426148,0.28758428
56.0,12.0,0.21219227,0.12735909,0.26402098,0.17224652,0.21491678
56.0,13.0,0.22973105,0.1340361,0.29939002,0.17801242,0.14852664
56.0,14.0,0.21826893,0.12765433,0.27138957,0.16867675,0.20449704
56.0,15.0,0.24000567,0.1455208,0.31696674,0.18168929,0.10343982
56.0,16.0,0.17861967,0.12741701,0.24168137,0.15766726,0.28441682
56.0,17.0,0.21418443,0.12959135,0.2947191,0.16449569,0.18387857
56.0,18.0,0.25297028,0.14474249,0.3356712,0.19954222,0.056086905
56.0,19.0,0.20558971,0.1452743,0.26604337,0.15521185,0.21637167
56.0,20.0,0.26105937,0.15064552,0.36102134,0.19924246,0.013949914
56.0,21.0,0.20512524,0.1299654,0.27065057,0.1651325,0.21751866
56.0,23.0,0.21855286,0.13320902,0.2848514,0.17225528,0.17764877
56.0,24.0,0.2722561,0.1481929,0.289339,0.20031504,0.07895624
56.0,28.0,0.22836164,0.13425754,0.20827983,0.14499426,0.27371207
56.0,30.0,0.24501728,0.13932233,0.27642095,0.1590064,0.16463056
56.0,32.0,0.33043182,0.13763544,0.3134942,0.18223803,0.022668073
56.0,40.0,0.34125656,0.13524471,0.29569948,0.20594831,0.006809884
57.0,1.0,0.24520636,0.1288881,0.21412167,0.13794029,0.26621795
57.0,2.0,0.26988116,0.1483423,0.2896452,0.16926278,0.1130026
57.0,3.0,0.2423399,0.15035915,0.28188723,0.1643269,0.15055764
57.0,4.0,0.26188537,0.15305442,0.30351242,0.17629717,0.09510891
57.0,5.0,0.2296657,0.14332627,0.26630428,0.16480078,0.18609369
57.0,6.0,0.2326267,0.14787535,0.27335206,0.1675528,0.1695956
57.0,7.0,0.22958349,0.14591007,0.29983443,0.16654116,0.14885134
57.0,8.0,0.26376304,0.15477881,0.30421546,0.18825756,0.07901956
57.0,9.0,0.2397075,0.15101783,0.29540157,0.1772262,0.127446
57.0,10.0,0.22100474,0.13647325,0.2662268,0.16485116,0.20327507
57.0,11.0,0.25244918,0.15304022,0.35125238,0.1906534,0.041863285
57.0,12.0,0.20102996,0.118605785,0.24555486,0.1480363,0.27656353
57.0,13.0,0.21931082,0.13846828,0.28331453,0.1746775,0.17541632
57.0,14.0,0.16019773,0.10838264,0.2121525,0.13960959,0.3713409
57.0,15.0,0.21821375,0.13986574,0.31310475,0.18216865,0.13388082
57.0,16.0,0.199061,0.12404989,0.26283735,0.16031924,0.24402137
57.0,17.0,0.20124805,0.13366406,0.26966235,0.16480453,0.22001497
57.0,18.0,0.16334367,0.12159501,0.24318635,0.13078223,0.33100182
57.0,19.0,0.20393479,0.12836502,0.27569667,0.17141561,0.21071851
57.0,20.0,0.23166914,0.13423234,0.28347543,0.17648956,0.16194376
57.0,21.0,0.17134002,0.1093605,0.23943779,0.112707116,0.3533306
57.0,22.0,0.26031935,0.13804434,0.31359628,0.18826485,0.087816335
57.0,24.0,0.01833938,0.029244509,0.0101665985,0.0339869,0.90661925
57.0,27.0,0.03781649,0.03147036,0.08364867,0.09085356,0.75316924
57.0,28.0,0.2976383,0.1339979,0.34337866,0.19409993,0.017035725
57.0,29.0,0.31012505,0.13631155,0.33081913,0.19730593,0.01125104
57.0,31.0,0.0072987564,0.026074434,0.006110798,0.0021475,0.95237464
58.0,1.0,0.25750116,0.13534173,0.23624882,0.14697929,0.21649665
58.0,2.0,0.23344928,0.13309991,0.2387851,0.14871082,0.23713468
58.0,3.0,0.24934562,0.15084712,0.30018488,0.16890314,0.12082696
58.0,4.0,0.24087211,0.14462312,0.28226197,0.16616155,0.15627977
58.0,5.0,0.22187756,0.13411675,0.2610842,0.15142915,0.22271863
58.0,6.0,0.24371763,0.14696462,0.29317445,0.17263998,0.13377596
58.0,7.0,0.23237234,0.147514,0.29085317,0.16482781,0.15487172
58.0,8.0,0.17051384,0.11704706,0.21664806,0.13424319,0.35442582
58.0,9.0,0.2531571,0.16070798,0.3379737,0.18683444,0.0516815
58.0,10.0,0.22370332,0.13582142,0.28687924,0.16566175,0.17855462
58.0,11.0,0.2535038,0.15523906,0.34817642,0.19231229,0.03992229
58.0,12.0,0.20331849,0.12957011,0.29087964,0.17121176,0.19580378
58.0,13.0,0.21418053,0.12949064,0.28770807,0.16284011,0.19283395
58.0,14.0,0.1879261,0.11036152,0.23039414,0.14828038,0.31341344
58.0,15.0,0.17586632,0.11574818,0.24031037,0.14875527,0.3092936
58.0,16.0,0.250574,0.14815396,0.35859352,0.20379506,0.025147652
58.0,17.0,0.1353397,0.10959582,0.19784881,0.12719798,0.4230259
58.0,18.0,0.17054658,0.12115224,0.23695628,0.14669523,0.31391
58.0,19.0,0.26527557,0.1420729,0.34345925,0.2080892,0.027828384
58.0,20.0,0.26269898,0.14507739,0.3489016,0.19998296,0.031767685
